applicant_id,cohort,selected,issue,certainty,observed_values,recommended_treatment
100831,A_2020,1,grade_8_contradiction,contradiction,"{""highest_grade"": 8, ""finished_g6"": 0.0, ""finished_g7"": 0.0, ""finished_g8"": 0.0, ""years_in_school"": 4.0}",Source of error cannot be identified. Preserve reported outcomes; use separate sensitivity excluding contradictory grade records.
101173,B_2018,1,grade_8_contradiction,contradiction,"{""highest_grade"": 10, ""finished_g6"": 0.0, ""finished_g7"": 0.0, ""finished_g8"": 0.0, ""years_in_school"": 6.0}",Source of error cannot be identified. Preserve reported outcomes; use separate sensitivity excluding contradictory grade records.
101591,A_2020,0,grade_8_contradiction,contradiction,"{""highest_grade"": 10, ""finished_g6"": 0.0, ""finished_g7"": 0.0, ""finished_g8"": 0.0, ""years_in_school"": 4.0}",Source of error cannot be identified. Preserve reported outcomes; use separate sensitivity excluding contradictory grade records.
100088,B_2018,1,any_grade_contradiction,contradiction,"{""highest_grade"": 9, ""finished_g6"": 0.0, ""finished_g7"": 0.0, ""finished_g8"": 0.0}",No automatic overwrite of one measurement with another; analyze grade robustness on records without contradictions.
100203,A_2020,1,any_grade_contradiction,contradiction,"{""highest_grade"": 11, ""finished_g6"": 0.0, ""finished_g7"": 0.0, ""finished_g8"": 0.0}",No automatic overwrite of one measurement with another; analyze grade robustness on records without contradictions.
100411,B_2018,0,any_grade_contradiction,contradiction,"{""highest_grade"": 11, ""finished_g6"": 0.0, ""finished_g7"": 0.0, ""finished_g8"": 0.0}",No automatic overwrite of one measurement with another; analyze grade robustness on records without contradictions.
100466,A_2020,0,any_grade_contradiction,contradiction,"{""highest_grade"": 8, ""finished_g6"": 0.0, ""finished_g7"": 0.0, ""finished_g8"": 0.0}",No automatic overwrite of one measurement with another; analyze grade robustness on records without contradictions.
100606,B_2018,1,any_grade_contradiction,contradiction,"{""highest_grade"": 11, ""finished_g6"": 0.0, ""finished_g7"": 0.0, ""finished_g8"": 0.0}",No automatic overwrite of one measurement with another; analyze grade robustness on records without contradictions.
100704,A_2020,1,any_grade_contradiction,contradiction,"{""highest_grade"": 11, ""finished_g6"": 0.0, ""finished_g7"": 0.0, ""finished_g8"": 0.0}",No automatic overwrite of one measurement with another; analyze grade robustness on records without contradictions.
100709,B_2018,0,any_grade_contradiction,contradiction,"{""highest_grade"": 11, ""finished_g6"": 0.0, ""finished_g7"": 0.0, ""finished_g8"": 0.0}",No automatic overwrite of one measurement with another; analyze grade robustness on records without contradictions.
100734,A_2022,1,any_grade_contradiction,contradiction,"{""highest_grade"": 6, ""finished_g6"": 0.0, ""finished_g7"": 0.0, ""finished_g8"": 0.0}",No automatic overwrite of one measurement with another; analyze grade robustness on records without contradictions.
100736,A_2020,1,any_grade_contradiction,contradiction,"{""highest_grade"": 11, ""finished_g6"": 0.0, ""finished_g7"": 0.0, ""finished_g8"": 0.0}",No automatic overwrite of one measurement with another; analyze grade robustness on records without contradictions.
100769,A_2020,0,any_grade_contradiction,contradiction,"{""highest_grade"": 11, ""finished_g6"": 0.0, ""finished_g7"": 0.0, ""finished_g8"": 0.0}",No automatic overwrite of one measurement with another; analyze grade robustness on records without contradictions.
100823,B_2018,1,any_grade_contradiction,contradiction,"{""highest_grade"": 8, ""finished_g6"": 0.0, ""finished_g7"": 0.0, ""finished_g8"": 0.0}",No automatic overwrite of one measurement with another; analyze grade robustness on records without contradictions.
100831,A_2020,1,any_grade_contradiction,contradiction,"{""highest_grade"": 8, ""finished_g6"": 0.0, ""finished_g7"": 0.0, ""finished_g8"": 0.0}",No automatic overwrite of one measurement with another; analyze grade robustness on records without contradictions.
101173,B_2018,1,any_grade_contradiction,contradiction,"{""highest_grade"": 10, ""finished_g6"": 0.0, ""finished_g7"": 0.0, ""finished_g8"": 0.0}",No automatic overwrite of one measurement with another; analyze grade robustness on records without contradictions.
101591,A_2020,0,any_grade_contradiction,contradiction,"{""highest_grade"": 10, ""finished_g6"": 0.0, ""finished_g7"": 0.0, ""finished_g8"": 0.0}",No automatic overwrite of one measurement with another; analyze grade robustness on records without contradictions.
100389,A_2020,1,mother_not_older_than_child,contradiction,"{""mother_age"": 14.0, ""age_at_survey"": 14.0, ""mother_child_age_gap"": 0.0}",Set this parent-age cell to missing only in an explicitly cleaned derivative; retain applicant and other fields.
100421,A_2020,0,mother_not_older_than_child,contradiction,"{""mother_age"": 8.0, ""age_at_survey"": 13.0, ""mother_child_age_gap"": -5.0}",Set this parent-age cell to missing only in an explicitly cleaned derivative; retain applicant and other fields.
100840,A_2020,1,mother_not_older_than_child,contradiction,"{""mother_age"": 15.0, ""age_at_survey"": 15.0, ""mother_child_age_gap"": 0.0}",Set this parent-age cell to missing only in an explicitly cleaned derivative; retain applicant and other fields.
101329,A_2020,0,mother_not_older_than_child,contradiction,"{""mother_age"": 16.0, ""age_at_survey"": 16.0, ""mother_child_age_gap"": 0.0}",Set this parent-age cell to missing only in an explicitly cleaned derivative; retain applicant and other fields.
100614,A_2022,0,mother_age_gap_under_12,review,"{""mother_age"": 26.0, ""age_at_survey"": 15.0, ""mother_child_age_gap"": 11.0}",Flag as implausible for review; do not assume exact correction or remove applicant.
101606,A_2020,0,mother_age_gap_over_60,review,"{""mother_age"": 97.0, ""age_at_survey"": 14.0, ""mother_child_age_gap"": 83.0}",Flag for review; preserve without an externally supported correction.
100659,A_2020,1,father_not_older_than_child,contradiction,"{""father_age"": 1.0, ""age_at_survey"": 16.0, ""father_child_age_gap"": -15.0}",Set this parent-age cell to missing only in an explicitly cleaned derivative; retain applicant and other fields.
101047,A_2020,0,father_age_gap_under_12,review,"{""father_age"": 19.0, ""age_at_survey"": 15.0, ""father_child_age_gap"": 4.0}",Flag as implausible for review; do not assume exact correction or remove applicant.
101479,A_2020,0,father_age_gap_over_60,review,"{""father_age"": 91.0, ""age_at_survey"": 17.0, ""father_child_age_gap"": 74.0}",Flag for review; preserve without an externally supported correction.
101605,A_2020,1,father_age_gap_over_60,review,"{""father_age"": 80.0, ""age_at_survey"": 16.0, ""father_child_age_gap"": 64.0}",Flag for review; preserve without an externally supported correction.
100767,A_2020,0,nonworker_positive_hours,contradiction,"{""working"": 0.0, ""hours_worked"": 4.0}",Retain raw reports; treat as unresolved definition/reporting conflict; check secondary work results excluding this record.
100042,A_2020,1,worker_zero_hours,review,"{""working"": 1.0, ""hours_worked"": 0.0}",Retain valid zero; flag for clarification. Do not replace zero hours with missing solely on this basis.
100106,A_2020,1,worker_zero_hours,review,"{""working"": 1.0, ""hours_worked"": 0.0}",Retain valid zero; flag for clarification. Do not replace zero hours with missing solely on this basis.
100165,A_2020,0,worker_zero_hours,review,"{""working"": 1.0, ""hours_worked"": 0.0}",Retain valid zero; flag for clarification. Do not replace zero hours with missing solely on this basis.
100242,A_2020,0,worker_zero_hours,review,"{""working"": 1.0, ""hours_worked"": 0.0}",Retain valid zero; flag for clarification. Do not replace zero hours with missing solely on this basis.
100286,A_2022,1,worker_zero_hours,review,"{""working"": 1.0, ""hours_worked"": 0.0}",Retain valid zero; flag for clarification. Do not replace zero hours with missing solely on this basis.
100300,A_2020,0,worker_zero_hours,review,"{""working"": 1.0, ""hours_worked"": 0.0}",Retain valid zero; flag for clarification. Do not replace zero hours with missing solely on this basis.
100335,A_2020,0,worker_zero_hours,review,"{""working"": 1.0, ""hours_worked"": 0.0}",Retain valid zero; flag for clarification. Do not replace zero hours with missing solely on this basis.
100406,B_2018,0,worker_zero_hours,review,"{""working"": 1.0, ""hours_worked"": 0.0}",Retain valid zero; flag for clarification. Do not replace zero hours with missing solely on this basis.
100440,A_2022,1,worker_zero_hours,review,"{""working"": 1.0, ""hours_worked"": 0.0}",Retain valid zero; flag for clarification. Do not replace zero hours with missing solely on this basis.
100462,A_2020,1,worker_zero_hours,review,"{""working"": 1.0, ""hours_worked"": 0.0}",Retain valid zero; flag for clarification. Do not replace zero hours with missing solely on this basis.
100518,B_2018,1,worker_zero_hours,review,"{""working"": 1.0, ""hours_worked"": 0.0}",Retain valid zero; flag for clarification. Do not replace zero hours with missing solely on this basis.
100629,A_2020,0,worker_zero_hours,review,"{""working"": 1.0, ""hours_worked"": 0.0}",Retain valid zero; flag for clarification. Do not replace zero hours with missing solely on this basis.
100630,A_2020,0,worker_zero_hours,review,"{""working"": 1.0, ""hours_worked"": 0.0}",Retain valid zero; flag for clarification. Do not replace zero hours with missing solely on this basis.
100697,A_2020,1,worker_zero_hours,review,"{""working"": 1.0, ""hours_worked"": 0.0}",Retain valid zero; flag for clarification. Do not replace zero hours with missing solely on this basis.
100732,B_2018,1,worker_zero_hours,review,"{""working"": 1.0, ""hours_worked"": 0.0}",Retain valid zero; flag for clarification. Do not replace zero hours with missing solely on this basis.
100739,A_2020,0,worker_zero_hours,review,"{""working"": 1.0, ""hours_worked"": 0.0}",Retain valid zero; flag for clarification. Do not replace zero hours with missing solely on this basis.
100766,A_2020,0,worker_zero_hours,review,"{""working"": 1.0, ""hours_worked"": 0.0}",Retain valid zero; flag for clarification. Do not replace zero hours with missing solely on this basis.
100838,A_2022,0,worker_zero_hours,review,"{""working"": 1.0, ""hours_worked"": 0.0}",Retain valid zero; flag for clarification. Do not replace zero hours with missing solely on this basis.
100931,A_2020,1,worker_zero_hours,review,"{""working"": 1.0, ""hours_worked"": 0.0}",Retain valid zero; flag for clarification. Do not replace zero hours with missing solely on this basis.
100987,A_2020,1,worker_zero_hours,review,"{""working"": 1.0, ""hours_worked"": 0.0}",Retain valid zero; flag for clarification. Do not replace zero hours with missing solely on this basis.
100994,A_2020,0,worker_zero_hours,review,"{""working"": 1.0, ""hours_worked"": 0.0}",Retain valid zero; flag for clarification. Do not replace zero hours with missing solely on this basis.
101015,A_2020,0,worker_zero_hours,review,"{""working"": 1.0, ""hours_worked"": 0.0}",Retain valid zero; flag for clarification. Do not replace zero hours with missing solely on this basis.
101039,A_2020,0,worker_zero_hours,review,"{""working"": 1.0, ""hours_worked"": 0.0}",Retain valid zero; flag for clarification. Do not replace zero hours with missing solely on this basis.
101090,A_2020,1,worker_zero_hours,review,"{""working"": 1.0, ""hours_worked"": 0.0}",Retain valid zero; flag for clarification. Do not replace zero hours with missing solely on this basis.
101127,A_2020,0,worker_zero_hours,review,"{""working"": 1.0, ""hours_worked"": 0.0}",Retain valid zero; flag for clarification. Do not replace zero hours with missing solely on this basis.
101219,A_2020,1,worker_zero_hours,review,"{""working"": 1.0, ""hours_worked"": 0.0}",Retain valid zero; flag for clarification. Do not replace zero hours with missing solely on this basis.
101261,B_2018,1,worker_zero_hours,review,"{""working"": 1.0, ""hours_worked"": 0.0}",Retain valid zero; flag for clarification. Do not replace zero hours with missing solely on this basis.
101273,A_2020,1,worker_zero_hours,review,"{""working"": 1.0, ""hours_worked"": 0.0}",Retain valid zero; flag for clarification. Do not replace zero hours with missing solely on this basis.
101277,A_2020,0,worker_zero_hours,review,"{""working"": 1.0, ""hours_worked"": 0.0}",Retain valid zero; flag for clarification. Do not replace zero hours with missing solely on this basis.
101335,B_2018,1,worker_zero_hours,review,"{""working"": 1.0, ""hours_worked"": 0.0}",Retain valid zero; flag for clarification. Do not replace zero hours with missing solely on this basis.
101524,A_2020,0,worker_zero_hours,review,"{""working"": 1.0, ""hours_worked"": 0.0}",Retain valid zero; flag for clarification. Do not replace zero hours with missing solely on this basis.
101528,B_2018,1,worker_zero_hours,review,"{""working"": 1.0, ""hours_worked"": 0.0}",Retain valid zero; flag for clarification. Do not replace zero hours with missing solely on this basis.
100016,B_2018,1,years_in_school_above_4,review,"{""years_in_school"": 6.0, ""highest_grade"": 10, ""total_repeats"": 0.0, ""age_gap"": 4.0}",Retain and flag timing/definition ambiguity; do not use as a primary attainment outcome without clarification.
100026,B_2018,1,years_in_school_above_4,review,"{""years_in_school"": 6.0, ""highest_grade"": 9, ""total_repeats"": 0.0, ""age_gap"": 4.0}",Retain and flag timing/definition ambiguity; do not use as a primary attainment outcome without clarification.
100032,B_2018,0,years_in_school_above_4,review,"{""years_in_school"": 6.0, ""highest_grade"": 8, ""total_repeats"": 1.0, ""age_gap"": 5.0}",Retain and flag timing/definition ambiguity; do not use as a primary attainment outcome without clarification.
100045,B_2018,1,years_in_school_above_4,review,"{""years_in_school"": 6.0, ""highest_grade"": 9, ""total_repeats"": 0.0, ""age_gap"": 5.0}",Retain and flag timing/definition ambiguity; do not use as a primary attainment outcome without clarification.
100051,A_2020,1,years_in_school_above_4,review,"{""years_in_school"": 5.0, ""highest_grade"": 8, ""total_repeats"": 1.0, ""age_gap"": 2.0}",Retain and flag timing/definition ambiguity; do not use as a primary attainment outcome without clarification.
100063,B_2018,1,years_in_school_above_4,review,"{""years_in_school"": 6.0, ""highest_grade"": 9, ""total_repeats"": 0.0, ""age_gap"": 4.0}",Retain and flag timing/definition ambiguity; do not use as a primary attainment outcome without clarification.
100080,B_2018,0,years_in_school_above_4,review,"{""years_in_school"": 5.0, ""highest_grade"": 8, ""total_repeats"": 0.0, ""age_gap"": 4.0}",Retain and flag timing/definition ambiguity; do not use as a primary attainment outcome without clarification.
100089,B_2018,0,years_in_school_above_4,review,"{""years_in_school"": 6.0, ""highest_grade"": 10, ""total_repeats"": 0.0, ""age_gap"": 4.0}",Retain and flag timing/definition ambiguity; do not use as a primary attainment outcome without clarification.
100105,B_2018,1,years_in_school_above_4,review,"{""years_in_school"": 6.0, ""highest_grade"": 9, ""total_repeats"": 0.0, ""age_gap"": 4.0}",Retain and flag timing/definition ambiguity; do not use as a primary attainment outcome without clarification.
100114,B_2018,0,years_in_school_above_4,review,"{""years_in_school"": 6.0, ""highest_grade"": 9, ""total_repeats"": 0.0, ""age_gap"": 5.0}",Retain and flag timing/definition ambiguity; do not use as a primary attainment outcome without clarification.
100118,B_2018,1,years_in_school_above_4,review,"{""years_in_school"": 6.0, ""highest_grade"": 9, ""total_repeats"": 0.0, ""age_gap"": 5.0}",Retain and flag timing/definition ambiguity; do not use as a primary attainment outcome without clarification.
100126,B_2018,1,years_in_school_above_4,review,"{""years_in_school"": 6.0, ""highest_grade"": 9, ""total_repeats"": 0.0, ""age_gap"": 4.0}",Retain and flag timing/definition ambiguity; do not use as a primary attainment outcome without clarification.
100135,B_2018,1,years_in_school_above_4,review,"{""years_in_school"": 6.0, ""highest_grade"": 9, ""total_repeats"": 0.0, ""age_gap"": 5.0}",Retain and flag timing/definition ambiguity; do not use as a primary attainment outcome without clarification.
100149,B_2018,1,years_in_school_above_4,review,"{""years_in_school"": 6.0, ""highest_grade"": 9, ""total_repeats"": 0.0, ""age_gap"": 4.0}",Retain and flag timing/definition ambiguity; do not use as a primary attainment outcome without clarification.
100164,B_2018,1,years_in_school_above_4,review,"{""years_in_school"": 6.0, ""highest_grade"": 9, ""total_repeats"": 0.0, ""age_gap"": 4.0}",Retain and flag timing/definition ambiguity; do not use as a primary attainment outcome without clarification.
100170,A_2020,0,years_in_school_above_4,review,"{""years_in_school"": 5.0, ""highest_grade"": 8, ""total_repeats"": 1.0, ""age_gap"": 2.0}",Retain and flag timing/definition ambiguity; do not use as a primary attainment outcome without clarification.
100177,B_2018,0,years_in_school_above_4,review,"{""years_in_school"": 6.0, ""highest_grade"": 10, ""total_repeats"": 0.0, ""age_gap"": 5.0}",Retain and flag timing/definition ambiguity; do not use as a primary attainment outcome without clarification.
100181,B_2018,1,years_in_school_above_4,review,"{""years_in_school"": 6.0, ""highest_grade"": 9, ""total_repeats"": 0.0, ""age_gap"": 4.0}",Retain and flag timing/definition ambiguity; do not use as a primary attainment outcome without clarification.
100187,B_2018,0,years_in_school_above_4,review,"{""years_in_school"": 6.0, ""highest_grade"": 9, ""total_repeats"": 0.0, ""age_gap"": 4.0}",Retain and flag timing/definition ambiguity; do not use as a primary attainment outcome without clarification.
100190,B_2018,0,years_in_school_above_4,review,"{""years_in_school"": 6.0, ""highest_grade"": 10, ""total_repeats"": 0.0, ""age_gap"": 5.0}",Retain and flag timing/definition ambiguity; do not use as a primary attainment outcome without clarification.
100196,B_2018,0,years_in_school_above_4,review,"{""years_in_school"": 6.0, ""highest_grade"": 10, ""total_repeats"": 0.0, ""age_gap"": 4.0}",Retain and flag timing/definition ambiguity; do not use as a primary attainment outcome without clarification.
100197,B_2018,1,years_in_school_above_4,review,"{""years_in_school"": 6.0, ""highest_grade"": 9, ""total_repeats"": 0.0, ""age_gap"": 4.0}",Retain and flag timing/definition ambiguity; do not use as a primary attainment outcome without clarification.
100201,A_2020,0,years_in_school_above_4,review,"{""years_in_school"": 5.0, ""highest_grade"": 9, ""total_repeats"": 0.0, ""age_gap"": 2.0}",Retain and flag timing/definition ambiguity; do not use as a primary attainment outcome without clarification.
100203,A_2020,1,years_in_school_above_4,review,"{""years_in_school"": 5.0, ""highest_grade"": 11, ""total_repeats"": 0.0, ""age_gap"": 3.0}",Retain and flag timing/definition ambiguity; do not use as a primary attainment outcome without clarification.
100229,B_2018,1,years_in_school_above_4,review,"{""years_in_school"": 6.0, ""highest_grade"": 10, ""total_repeats"": 0.0, ""age_gap"": 4.0}",Retain and flag timing/definition ambiguity; do not use as a primary attainment outcome without clarification.
100232,B_2018,1,years_in_school_above_4,review,"{""years_in_school"": 6.0, ""highest_grade"": 8, ""total_repeats"": 2.0, ""age_gap"": 5.0}",Retain and flag timing/definition ambiguity; do not use as a primary attainment outcome without clarification.
100248,A_2020,1,years_in_school_above_4,review,"{""years_in_school"": 6.0, ""highest_grade"": 8, ""total_repeats"": 2.0, ""age_gap"": 2.0}",Retain and flag timing/definition ambiguity; do not use as a primary attainment outcome without clarification.
100249,A_2020,1,years_in_school_above_4,review,"{""years_in_school"": 5.0, ""highest_grade"": 8, ""total_repeats"": 1.0, ""age_gap"": 2.0}",Retain and flag timing/definition ambiguity; do not use as a primary attainment outcome without clarification.
100254,A_2020,1,years_in_school_above_4,review,"{""years_in_school"": 5.0, ""highest_grade"": 7, ""total_repeats"": 2.0, ""age_gap"": 3.0}",Retain and flag timing/definition ambiguity; do not use as a primary attainment outcome without clarification.
100258,A_2020,0,years_in_school_above_4,review,"{""years_in_school"": 6.0, ""highest_grade"": 10, ""total_repeats"": 1.0, ""age_gap"": null}",Retain and flag timing/definition ambiguity; do not use as a primary attainment outcome without clarification.
100266,B_2018,1,years_in_school_above_4,review,"{""years_in_school"": 6.0, ""highest_grade"": 9, ""total_repeats"": 0.0, ""age_gap"": 4.0}",Retain and flag timing/definition ambiguity; do not use as a primary attainment outcome without clarification.
100269,B_2018,1,years_in_school_above_4,review,"{""years_in_school"": 6.0, ""highest_grade"": 9, ""total_repeats"": 0.0, ""age_gap"": 4.0}",Retain and flag timing/definition ambiguity; do not use as a primary attainment outcome without clarification.
100287,B_2018,1,years_in_school_above_4,review,"{""years_in_school"": 6.0, ""highest_grade"": 9, ""total_repeats"": 1.0, ""age_gap"": 5.0}",Retain and flag timing/definition ambiguity; do not use as a primary attainment outcome without clarification.
100293,B_2018,1,years_in_school_above_4,review,"{""years_in_school"": 6.0, ""highest_grade"": 9, ""total_repeats"": 0.0, ""age_gap"": 5.0}",Retain and flag timing/definition ambiguity; do not use as a primary attainment outcome without clarification.
100298,B_2018,0,years_in_school_above_4,review,"{""years_in_school"": 5.0, ""highest_grade"": 8, ""total_repeats"": 0.0, ""age_gap"": 4.0}",Retain and flag timing/definition ambiguity; do not use as a primary attainment outcome without clarification.
100302,B_2018,1,years_in_school_above_4,review,"{""years_in_school"": 6.0, ""highest_grade"": 9, ""total_repeats"": 0.0, ""age_gap"": 4.0}",Retain and flag timing/definition ambiguity; do not use as a primary attainment outcome without clarification.
100349,B_2018,0,years_in_school_above_4,review,"{""years_in_school"": 5.0, ""highest_grade"": 8, ""total_repeats"": 1.0, ""age_gap"": 5.0}",Retain and flag timing/definition ambiguity; do not use as a primary attainment outcome without clarification.
100354,B_2018,0,years_in_school_above_4,review,"{""years_in_school"": 6.0, ""highest_grade"": 9, ""total_repeats"": 0.0, ""age_gap"": 4.0}",Retain and flag timing/definition ambiguity; do not use as a primary attainment outcome without clarification.
100355,A_2020,0,years_in_school_above_4,review,"{""years_in_school"": 5.0, ""highest_grade"": 8, ""total_repeats"": 1.0, ""age_gap"": 3.0}",Retain and flag timing/definition ambiguity; do not use as a primary attainment outcome without clarification.
100359,A_2020,0,years_in_school_above_4,review,"{""years_in_school"": 6.0, ""highest_grade"": 8, ""total_repeats"": 2.0, ""age_gap"": 3.0}",Retain and flag timing/definition ambiguity; do not use as a primary attainment outcome without clarification.
100361,B_2018,0,years_in_school_above_4,review,"{""years_in_school"": 6.0, ""highest_grade"": 9, ""total_repeats"": 1.0, ""age_gap"": 4.0}",Retain and flag timing/definition ambiguity; do not use as a primary attainment outcome without clarification.
100368,A_2020,0,years_in_school_above_4,review,"{""years_in_school"": 6.0, ""highest_grade"": 9, ""total_repeats"": 1.0, ""age_gap"": -5.0}",Retain and flag timing/definition ambiguity; do not use as a primary attainment outcome without clarification.
100369,A_2020,0,years_in_school_above_4,review,"{""years_in_school"": 5.0, ""highest_grade"": 10, ""total_repeats"": 0.0, ""age_gap"": 3.0}",Retain and flag timing/definition ambiguity; do not use as a primary attainment outcome without clarification.
100392,B_2018,0,years_in_school_above_4,review,"{""years_in_school"": 6.0, ""highest_grade"": 9, ""total_repeats"": 0.0, ""age_gap"": 4.0}",Retain and flag timing/definition ambiguity; do not use as a primary attainment outcome without clarification.
100401,B_2018,1,years_in_school_above_4,review,"{""years_in_school"": 6.0, ""highest_grade"": 9, ""total_repeats"": 0.0, ""age_gap"": 5.0}",Retain and flag timing/definition ambiguity; do not use as a primary attainment outcome without clarification.
100409,B_2018,0,years_in_school_above_4,review,"{""years_in_school"": 6.0, ""highest_grade"": 8, ""total_repeats"": 0.0, ""age_gap"": 4.0}",Retain and flag timing/definition ambiguity; do not use as a primary attainment outcome without clarification.
100411,B_2018,0,years_in_school_above_4,review,"{""years_in_school"": 5.0, ""highest_grade"": 11, ""total_repeats"": 0.0, ""age_gap"": 5.0}",Retain and flag timing/definition ambiguity; do not use as a primary attainment outcome without clarification.
100417,B_2018,0,years_in_school_above_4,review,"{""years_in_school"": 6.0, ""highest_grade"": 9, ""total_repeats"": 0.0, ""age_gap"": 5.0}",Retain and flag timing/definition ambiguity; do not use as a primary attainment outcome without clarification.
100419,A_2020,0,years_in_school_above_4,review,"{""years_in_school"": 5.0, ""highest_grade"": 10, ""total_repeats"": 0.0, ""age_gap"": 1.0}",Retain and flag timing/definition ambiguity; do not use as a primary attainment outcome without clarification.
100428,B_2018,1,years_in_school_above_4,review,"{""years_in_school"": 6.0, ""highest_grade"": 9, ""total_repeats"": 0.0, ""age_gap"": 5.0}",Retain and flag timing/definition ambiguity; do not use as a primary attainment outcome without clarification.
100437,A_2020,1,years_in_school_above_4,review,"{""years_in_school"": 5.0, ""highest_grade"": 8, ""total_repeats"": 1.0, ""age_gap"": 2.0}",Retain and flag timing/definition ambiguity; do not use as a primary attainment outcome without clarification.
100445,B_2018,0,years_in_school_above_4,review,"{""years_in_school"": 6.0, ""highest_grade"": 8, ""total_repeats"": 0.0, ""age_gap"": 5.0}",Retain and flag timing/definition ambiguity; do not use as a primary attainment outcome without clarification.
100451,A_2020,1,years_in_school_above_4,review,"{""years_in_school"": 5.0, ""highest_grade"": 8, ""total_repeats"": 1.0, ""age_gap"": 3.0}",Retain and flag timing/definition ambiguity; do not use as a primary attainment outcome without clarification.
100461,A_2020,1,years_in_school_above_4,review,"{""years_in_school"": 5.0, ""highest_grade"": 7, ""total_repeats"": 2.0, ""age_gap"": 2.0}",Retain and flag timing/definition ambiguity; do not use as a primary attainment outcome without clarification.
100464,B_2018,1,years_in_school_above_4,review,"{""years_in_school"": 6.0, ""highest_grade"": 10, ""total_repeats"": 0.0, ""age_gap"": 4.0}",Retain and flag timing/definition ambiguity; do not use as a primary attainment outcome without clarification.
100467,B_2018,0,years_in_school_above_4,review,"{""years_in_school"": 6.0, ""highest_grade"": 9, ""total_repeats"": 0.0, ""age_gap"": 2.0}",Retain and flag timing/definition ambiguity; do not use as a primary attainment outcome without clarification.
100500,A_2022,1,years_in_school_above_4,review,"{""years_in_school"": 5.0, ""highest_grade"": 9, ""total_repeats"": 0.0, ""age_gap"": 2.0}",Retain and flag timing/definition ambiguity; do not use as a primary attainment outcome without clarification.
100511,B_2018,0,years_in_school_above_4,review,"{""years_in_school"": 6.0, ""highest_grade"": 8, ""total_repeats"": 1.0, ""age_gap"": 3.0}",Retain and flag timing/definition ambiguity; do not use as a primary attainment outcome without clarification.
100532,B_2018,1,years_in_school_above_4,review,"{""years_in_school"": 6.0, ""highest_grade"": 8, ""total_repeats"": 1.0, ""age_gap"": 5.0}",Retain and flag timing/definition ambiguity; do not use as a primary attainment outcome without clarification.
100544,A_2020,0,years_in_school_above_4,review,"{""years_in_school"": 5.0, ""highest_grade"": 9, ""total_repeats"": 0.0, ""age_gap"": 2.0}",Retain and flag timing/definition ambiguity; do not use as a primary attainment outcome without clarification.
100564,B_2018,1,years_in_school_above_4,review,"{""years_in_school"": 6.0, ""highest_grade"": 9, ""total_repeats"": 0.0, ""age_gap"": 4.0}",Retain and flag timing/definition ambiguity; do not use as a primary attainment outcome without clarification.
100567,B_2018,1,years_in_school_above_4,review,"{""years_in_school"": 6.0, ""highest_grade"": 9, ""total_repeats"": 0.0, ""age_gap"": 5.0}",Retain and flag timing/definition ambiguity; do not use as a primary attainment outcome without clarification.
100577,B_2018,0,years_in_school_above_4,review,"{""years_in_school"": 6.0, ""highest_grade"": 9, ""total_repeats"": 0.0, ""age_gap"": 4.0}",Retain and flag timing/definition ambiguity; do not use as a primary attainment outcome without clarification.
100585,A_2020,1,years_in_school_above_4,review,"{""years_in_school"": 6.0, ""highest_grade"": 10, ""total_repeats"": 0.0, ""age_gap"": 2.0}",Retain and flag timing/definition ambiguity; do not use as a primary attainment outcome without clarification.
100588,B_2018,1,years_in_school_above_4,review,"{""years_in_school"": 6.0, ""highest_grade"": 9, ""total_repeats"": 0.0, ""age_gap"": 5.0}",Retain and flag timing/definition ambiguity; do not use as a primary attainment outcome without clarification.
100596,B_2018,1,years_in_school_above_4,review,"{""years_in_school"": 6.0, ""highest_grade"": 9, ""total_repeats"": 0.0, ""age_gap"": 3.0}",Retain and flag timing/definition ambiguity; do not use as a primary attainment outcome without clarification.
100606,B_2018,1,years_in_school_above_4,review,"{""years_in_school"": 6.0, ""highest_grade"": 11, ""total_repeats"": 0.0, ""age_gap"": 4.0}",Retain and flag timing/definition ambiguity; do not use as a primary attainment outcome without clarification.
100607,A_2020,0,years_in_school_above_4,review,"{""years_in_school"": 5.0, ""highest_grade"": 7, ""total_repeats"": 2.0, ""age_gap"": 2.0}",Retain and flag timing/definition ambiguity; do not use as a primary attainment outcome without clarification.
100638,A_2020,0,years_in_school_above_4,review,"{""years_in_school"": 6.0, ""highest_grade"": 9, ""total_repeats"": 1.0, ""age_gap"": 2.0}",Retain and flag timing/definition ambiguity; do not use as a primary attainment outcome without clarification.
100639,B_2018,1,years_in_school_above_4,review,"{""years_in_school"": 6.0, ""highest_grade"": 9, ""total_repeats"": 0.0, ""age_gap"": null}",Retain and flag timing/definition ambiguity; do not use as a primary attainment outcome without clarification.
100649,B_2018,1,years_in_school_above_4,review,"{""years_in_school"": 6.0, ""highest_grade"": 9, ""total_repeats"": 0.0, ""age_gap"": 4.0}",Retain and flag timing/definition ambiguity; do not use as a primary attainment outcome without clarification.
100655,B_2018,1,years_in_school_above_4,review,"{""years_in_school"": 6.0, ""highest_grade"": 9, ""total_repeats"": 0.0, ""age_gap"": 5.0}",Retain and flag timing/definition ambiguity; do not use as a primary attainment outcome without clarification.
